sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
16^210.300000^02:00:00 AM^0^---
16^210.300000^03:00:00 AM^0^---
16^210.300000^04:00:00 AM^0^---
16^210.300000^05:00:00 AM^0^---
16^210.300000^06:00:00 AM^0^---
16^210.300000^07:00:00 AM^0^---
16^210.300000^08:00:00 AM^0^---
16^210.300000^09:00:00 AM^0^---
16^210.300000^10:00:00 AM^0^---
17^210.320000^11:00:00 AM^0^---
17^210.320000^12:00:00 PM^0^---
17^210.320000^01:00:00 PM^0^---
17^210.320000^02:00:00 PM^0^---
17^210.320000^03:00:00 PM^0^---
17^210.320000^04:00:00 PM^0^---
17^210.320000^05:00:00 PM^0^---
17^210.320000^06:00:00 PM^0^---
17^210.320000^07:00:00 PM^0^---
17^210.320000^08:00:00 PM^0^---
17^210.320000^09:00:00 PM^0^---
17^210.320000^10:00:00 PM^0^---
17^210.320000^11:00:00 PM^0^---
17^210.320000^12:00:00 AM^0^---
17^210.320000^01:00:00 AM^0^---
17^210.320000^02:00:00 AM^0^---
17^210.320000^03:00:00 AM^0^---
17^210.320000^04:00:00 AM^0^---
17^210.320000^05:00:00 AM^0^---
17^210.320000^06:00:00 AM^0^---
17^210.320000^07:00:00 AM^0^---
17^210.320000^08:00:00 AM^0^---
17^210.320000^09:00:00 AM^0^---
17^210.320000^10:00:00 AM^0^---
18^210.340000^11:00:00 AM^0^---
18^210.340000^12:00:00 PM^0^---
18^210.340000^01:00:00 PM^0^---
18^210.340000^02:00:00 PM^0^---
18^210.340000^03:00:00 PM^0^---
18^210.340000^04:00:00 PM^0^---
18^210.340000^05:00:00 PM^0^---
18^210.340000^06:00:00 PM^0^63
18^210.340000^07:00:00 PM^0^---
18^210.340000^08:00:00 PM^0^---
18^210.340000^09:00:00 PM^0^---
18^210.340000^10:00:00 PM^0^---
18^210.340000^11:00:00 PM^0^---
18^210.340000^12:00:00 AM^0^---
18^210.340000^01:00:00 AM^0^---
18^210.340000^02:00:00 AM^0^---
18^210.340000^03:00:00 AM^0^---
18^210.340000^04:00:00 AM^0^---
18^210.340000^05:00:00 AM^0^---
18^210.340000^06:00:00 AM^0^---
18^210.340000^07:00:00 AM^0^---
18^210.340000^08:00:00 AM^0^---
18^210.340000^09:00:00 AM^0^---
18^210.340000^10:00:00 AM^0^---
19^210.360000^11:00:00 AM^0^---
19^210.360000^12:00:00 PM^0^---
19^210.360000^01:00:00 PM^0^---
19^210.360000^02:00:00 PM^0^---
19^210.360000^03:00:00 PM^0^---
19^210.360000^04:00:00 PM^0^---
19^210.360000^05:00:00 PM^0^---
19^210.360000^06:00:00 PM^0^63
19^210.360000^07:00:00 PM^0^---
19^210.360000^08:00:00 PM^0^---
19^210.360000^09:00:00 PM^0^---
19^210.360000^10:00:00 PM^0^---
19^210.360000^11:00:00 PM^0^---
19^210.360000^12:00:00 AM^0^---
19^210.360000^01:00:00 AM^0^---
19^210.360000^02:00:00 AM^0^---
19^210.360000^03:00:00 AM^0^---
19^210.360000^04:00:00 AM^0^---
